,Unnamed: 0,date,time,avgMeasuredTime,vehicleCount,dewptm,hum,pressurem,tempm,wdird,wspdm,event,POINT_1_STREET,POINT_2_STREET,POINT_1_CITY,POINT_2_CITY,POINT_1_LAT,POINT_2_LAT,POINT_1_LNG,POINT_2_LNG,POINT_1_NAME,POINT_2_NAME,DURATION_IN_SEC,NDT_IN_KMH,ROAD_TYPE,REPORT_ID,DISTANCE_IN_METERS
12,12,8/1/2014,19,97.83333333,14,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Edwin Rahrs Vej,Anelystvej,Aarhus,Tilst,56.15962241,56.16718933,10.07722347,10.0936125,4328,4345,127,45,MAJOR_ROAD,197274,1572
13,13,8/1/2014,20,104.0833333,3,9.333333333,36.33333333,1012,23.66666667,166.6666667,9.866666667,No Event,Edwin Rahrs Vej,Anelystvej,Aarhus,Tilst,56.15962241,56.16718933,10.07722347,10.0936125,4328,4345,127,45,MAJOR_ROAD,197274,1572
14,14,8/1/2014,21,98.58333333,5,10.33333333,43,1012.333333,22.33333333,166.6666667,6.8,No Event,Edwin Rahrs Vej,Anelystvej,Aarhus,Tilst,56.15962241,56.16718933,10.07722347,10.0936125,4328,4345,127,45,MAJOR_ROAD,197274,1572
15,15,8/1/2014,22,90,1,11.33333333,47,1013,22,166.6666667,6.2,No Event,Edwin Rahrs Vej,Anelystvej,Aarhus,Tilst,56.15962241,56.16718933,10.07722347,10.0936125,4328,4345,127,45,MAJOR_ROAD,197274,1572
16,16,8/1/2014,23,84,0,12.33333333,52.66666667,1013,21.33333333,136.6666667,8.033333333,No Event,Edwin Rahrs Vej,Anelystvej,Aarhus,Tilst,56.15962241,56.16718933,10.07722347,10.0936125,4328,4345,127,45,MAJOR_ROAD,197274,1572
0,0,8/1/2014,7,54,2,15,80,1012.333333,18.33333333,210,5.6,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
1,1,8/1/2014,8,76.91666667,19,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
2,2,8/1/2014,9,70.08333333,22,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
3,3,8/1/2014,10,60.66666667,22,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
4,4,8/1/2014,11,76.83333333,39,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
5,5,8/1/2014,12,62.83333333,31,14.33333333,55,1013,23,180,14.2,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
6,6,8/1/2014,13,57,26,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
7,7,8/1/2014,14,63.16666667,27,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
8,8,8/1/2014,15,73,37,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
9,9,8/1/2014,16,62.75,6,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
10,10,8/1/2014,17,90.83333333,9,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
11,11,8/1/2014,18,91.75,4,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
12,12,8/1/2014,19,56.91666667,6,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
13,13,8/1/2014,20,73.83333333,8,9.333333333,36.33333333,1012,23.66666667,166.6666667,9.866666667,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
14,14,8/1/2014,21,110.1666667,4,10.33333333,43,1012.333333,22.33333333,166.6666667,6.8,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
15,15,8/1/2014,22,42.33333333,2,11.33333333,47,1013,22,166.6666667,6.2,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
16,16,8/1/2014,23,31.41666667,1,12.33333333,52.66666667,1013,21.33333333,136.6666667,8.033333333,No Event,Skanderborgvej,Christian X's Vej,Aarhus,Aarhus,56.13844852,56.13241046,10.1791506,10.17467748,4373,4566,72,41,MAJOR_ROAD,209827,829
0,0,8/1/2014,7,158,0,15,80,1012.333333,18.33333333,210,5.6,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
1,1,8/1/2014,8,361.8333333,13,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
2,2,8/1/2014,9,246,0,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
3,3,8/1/2014,10,240,4,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
4,4,8/1/2014,11,225,0,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
5,5,8/1/2014,12,387.8333333,4,14.33333333,55,1013,23,180,14.2,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
6,6,8/1/2014,13,257,0,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
7,7,8/1/2014,14,263.1666667,8,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
8,8,8/1/2014,15,444,0,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
9,9,8/1/2014,16,444,0,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
10,10,8/1/2014,17,444,0,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
11,11,8/1/2014,18,282.4166667,2,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
12,12,8/1/2014,19,167,0,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
13,13,8/1/2014,22,167,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Randersvej,Vejlby Centervej,Aarhus,Risskov,56.18950967,56.19677547,10.19094022,10.21621154,4361,4564,210,39,MAJOR_ROAD,210093,2279
0,0,8/1/2014,8,139.125,18,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
1,1,8/1/2014,9,142.9090909,33,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
2,2,8/1/2014,10,160.4285714,11,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
3,3,8/1/2014,11,138,10,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
4,4,8/1/2014,12,138.2222222,23,14.33333333,55,1013,23,180,14.2,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
5,5,8/1/2014,13,131.1,16,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
6,6,8/1/2014,14,157.7272727,23,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
7,7,8/1/2014,15,121.3333333,32,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
8,8,8/1/2014,16,145.75,6,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
9,9,8/1/2014,17,134.75,13,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
10,10,8/1/2014,18,113,0,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
11,11,8/1/2014,19,121.4166667,7,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
12,12,8/1/2014,22,127,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Viby Ringvej,Haveforening Af 1918,Aarhus,Aarhus,56.14049609,56.13953207,10.15413296,10.17720341,2652,3988,137,53,MAJOR_ROAD,187324,2013
0,0,8/1/2014,7,74,2,15,80,1012.333333,18.33333333,210,5.6,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
1,1,8/1/2014,8,116,20,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
2,2,8/1/2014,9,92.33333333,16,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
3,3,8/1/2014,10,85.08333333,12,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
4,4,8/1/2014,11,110.75,12,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
5,5,8/1/2014,12,94.66666667,11,14.33333333,55,1013,23,180,14.2,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
6,6,8/1/2014,13,97.08333333,9,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
7,7,8/1/2014,14,76.75,5,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
8,8,8/1/2014,15,105.8333333,9,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
9,9,8/1/2014,16,84.25,6,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
10,10,8/1/2014,17,109,0,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
11,11,8/1/2014,18,102.8333333,4,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
12,12,8/1/2014,19,119.3333333,1,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
13,13,8/1/2014,20,100.6666667,1,9.333333333,36.33333333,1012,23.66666667,166.6666667,9.866666667,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
14,14,8/1/2014,21,86.16666667,5,10.33333333,43,1012.333333,22.33333333,166.6666667,6.8,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
15,15,8/1/2014,22,128,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
16,16,8/1/2014,23,128,0,12.33333333,52.66666667,1013,21.33333333,136.6666667,8.033333333,No Event,Vestre Ringgade,Viborgvej,Aarhus,Aarhus,56.16396941,56.15941871,10.1858444,10.18776376,3193,3156,64,41,MAJOR_ROAD,187960,737
0,0,8/1/2014,7,64,18,15,80,1012.333333,18.33333333,210,5.6,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
1,1,8/1/2014,8,78,111,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
2,2,8/1/2014,9,89.08333333,127,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
3,3,8/1/2014,10,90.33333333,140,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
4,4,8/1/2014,11,99.91666667,165,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
5,5,8/1/2014,12,104.25,121,14.33333333,55,1013,23,180,14.2,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
6,6,8/1/2014,13,109.0833333,151,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
7,7,8/1/2014,14,100,117,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
8,8,8/1/2014,15,80.66666667,106,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
9,9,8/1/2014,16,69.58333333,73,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
10,10,8/1/2014,17,62.91666667,56,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
11,11,8/1/2014,18,58.91666667,40,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
12,12,8/1/2014,19,61.08333333,44,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
13,13,8/1/2014,20,65.25,48,9.333333333,36.33333333,1012,23.66666667,166.6666667,9.866666667,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
14,14,8/1/2014,21,60.83333333,42,10.33333333,43,1012.333333,22.33333333,166.6666667,6.8,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
15,15,8/1/2014,22,56.75,6,11.33333333,47,1013,22,166.6666667,6.2,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
16,16,8/1/2014,23,62,2,12.33333333,52.66666667,1013,21.33333333,136.6666667,8.033333333,No Event,Viborgvej,Viborgvej,Tilst,Tilst,56.18263729,56.18546282,10.11353144,10.09634485,4335,4347,74,54,MAJOR_ROAD,193348,1110
0,0,8/1/2014,7,110.5,32,15,80,1012.333333,18.33333333,210,5.6,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
1,1,8/1/2014,8,81.66666667,120,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
2,2,8/1/2014,9,94.83333333,132,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
3,3,8/1/2014,10,90.66666667,106,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
4,4,8/1/2014,11,97.83333333,138,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
5,5,8/1/2014,12,99.16666667,143,14.33333333,55,1013,23,180,14.2,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
6,6,8/1/2014,13,97.08333333,133,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
7,7,8/1/2014,14,96.16666667,118,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
8,8,8/1/2014,15,97.83333333,81,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
9,9,8/1/2014,16,88.16666667,67,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
10,10,8/1/2014,17,82.08333333,47,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
11,11,8/1/2014,18,75.58333333,35,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
12,12,8/1/2014,19,78.25,35,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
13,13,8/1/2014,20,69.58333333,39,9.333333333,36.33333333,1012,23.66666667,166.6666667,9.866666667,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
14,14,8/1/2014,21,64,22,10.33333333,43,1012.333333,22.33333333,166.6666667,6.8,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
15,15,8/1/2014,22,80.75,7,11.33333333,47,1013,22,166.6666667,6.2,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
16,16,8/1/2014,23,43,3,12.33333333,52.66666667,1013,21.33333333,136.6666667,8.033333333,No Event,Viborgvej,Viborgvej,Tilst,Aarhus,56.18263729,56.1794155,10.11353144,10.1301538,4335,4342,73,54,MAJOR_ROAD,193376,1093
